Wavelength (microns) 	 real  imaginary
2.85472e+00   1.02628e+00   3.48300e-02
2.85551e+00   1.02461e+00   3.35800e-02
2.85629e+00   1.02213e+00   3.44900e-02
2.85708e+00   1.02035e+00   3.57300e-02
2.85787e+00   1.01854e+00   3.63400e-02
2.85865e+00   1.01714e+00   3.85000e-02
2.85944e+00   1.01693e+00   3.99300e-02
2.86023e+00   1.01671e+00   3.98200e-02
2.86102e+00   1.01493e+00   3.91500e-02
2.86181e+00   1.01275e+00   4.02400e-02
2.86260e+00   1.01169e+00   4.21700e-02
2.86339e+00   1.01079e+00   4.20500e-02
2.86418e+00   1.00952e+00   4.31600e-02
2.86497e+00   1.00868e+00   4.38800e-02
2.86576e+00   1.00765e+00   4.36400e-02
2.86656e+00   1.00587e+00   4.37900e-02
2.86735e+00   1.00376e+00   4.41100e-02
2.86814e+00   1.00169e+00   4.52200e-02
2.86893e+00   1.00019e+00   4.65200e-02
2.86973e+00   9.98990e-01   4.72700e-02
2.87052e+00   9.97370e-01   4.75400e-02
2.87132e+00   9.94940e-01   4.79900e-02
2.87211e+00   9.92190e-01   4.95700e-02
2.87291e+00   9.90630e-01   5.25500e-02
2.87370e+00   9.90850e-01   5.47600e-02
2.87450e+00   9.90470e-01   5.42100e-02
2.87530e+00   9.88260e-01   5.43000e-02
2.87610e+00   9.86910e-01   5.70800e-02
2.87689e+00   9.87130e-01   5.78100e-02
2.87769e+00   9.85930e-01   5.64400e-02
2.87849e+00   9.83290e-01   5.69400e-02
2.87929e+00   9.81740e-01   5.87600e-02
2.88009e+00   9.80310e-01   5.83800e-02
2.88089e+00   9.77350e-01   5.84100e-02
2.88169e+00   9.74290e-01   6.06500e-02
2.88249e+00   9.73160e-01   6.34100e-02
2.88329e+00   9.72380e-01   6.39900e-02
2.88409e+00   9.70170e-01   6.40200e-02
2.88490e+00   9.68020e-01   6.65900e-02
2.88570e+00   9.67350e-01   6.81300e-02
2.88650e+00   9.66140e-01   6.79600e-02
2.88731e+00   9.63200e-01   6.80400e-02
2.88811e+00   9.60300e-01   7.04900e-02
2.88891e+00   9.59350e-01   7.32200e-02
2.88972e+00   9.58260e-01   7.32300e-02
2.89052e+00   9.55180e-01   7.33800e-02
2.89133e+00   9.53090e-01   7.72800e-02
2.89214e+00   9.52340e-01   7.80900e-02
2.89294e+00   9.50050e-01   7.80600e-02
2.89375e+00   9.47140e-01   8.04800e-02
2.89456e+00   9.45520e-01   8.27600e-02
2.89537e+00   9.43650e-01   8.38000e-02
2.89618e+00   9.41600e-01   8.58800e-02
2.89698e+00   9.39800e-01   8.77200e-02
2.89779e+00   9.37590e-01   8.87500e-02
2.89860e+00   9.35270e-01   9.14100e-02
2.89941e+00   9.33730e-01   9.34200e-02
2.90022e+00   9.31500e-01   9.45500e-02
2.90104e+00   9.28820e-01   9.68500e-02
